Nom,Prénom,Spécialité,Date accréditation,OA,Département,FINESS,Statut
BOHIN,Denis,Chirurgie urologique,2021-07-01,AFU,92,920150059,Libéral et salarié
BOHIN,Denis,Chirurgie urologique,2021-07-01,AFU,92,920300415,Libéral et salarié
BONNIOL,ROMAIN,Chirurgie urologique,2022-02-03,AFU,35,350000121,Libéral
BONNIOL,ROMAIN,Chirurgie urologique,2022-02-03,AFU,35,500000146,Libéral
BOSSET,PIERRE OLIVIER,Chirurgie urologique,2021-07-01,AFU,92,920000650,Salarié
BOUAZIZ,MEDI,Chirurgie urologique,2020-07-16,AFU,974,970400024,Libéral
BOUAZIZ,MEDI,Chirurgie urologique,2020-07-16,AFU,974,970462107,Libéral
BOUTEMY,Frederic,Chirurgie urologique,2022-07-21,AFU,62,620100099,Libéral
BOUTEMY,Frederic,Chirurgie urologique,2022-07-21,AFU,62,620101501,Libéral
BOYER,Christian,Chirurgie urologique,2020-07-16,AFU,5,50000090,Libéral
BRACQ,Arnaud,Chirurgie urologique,2020-09-24,AFU,17,170780563,Libéral
BRASSART,ELENA,Chirurgie urologique,2021-12-16,AFU,49,490000049,Libéral et salarié
BRASSIER,MARIE,Chirurgie urologique,2021-12-16,AFU,49,490000049,Salarié
BRAUD,GUILLAUME,Chirurgie urologique,2022-06-23,AFU,49,490002037,Libéral
BRAULT,Olivier,Chirurgie urologique,2021-07-15,AFU,81,810101170,Libéral
BRETHEAU,Denis,Chirurgie urologique,2020-07-16,AFU,13,130785389,Libéral
BRETHEAU,Denis,Chirurgie urologique,2020-07-16,AFU,13,130785652,Libéral
BRETON,JULIE,Chirurgie urologique,2022-07-21,AFU,86,860780980,Salarié
BRETON,Xavier,Chirurgie urologique,2019-03-27,AFU,13,130781479,Libéral
BRETON,Xavier,Chirurgie urologique,2019-03-27,AFU,13,130785389,Libéral
BRETON,Xavier,Chirurgie urologique,2019-03-27,AFU,13,130785652,Libéral
BRICHART,NICOLAS,Chirurgie urologique,2021-12-29,AFU,45,450002613,Libéral et salarié
BROGGI,ETIENNE,Chirurgie urologique,2022-05-24,AFU,11,110780228,Libéral
CALESTROUPAT,Jean-patrice,Chirurgie urologique,2020-12-17,AFU,66,660790387,Libéral
CALLIER,CHRISTOPHE,Chirurgie urologique,2022-03-31,AFU,37,370007569,Libéral
CARCENAC,Aurélien,Chirurgie urologique,2021-11-25,AFU,13,130043664,Libéral
CASSÉ,Christophe,Chirurgie urologique,2022-06-23,AFU,49,490000890,Libéral
CELHAY,OLIVIER,Chirurgie urologique,2020-01-22,AFU,33,330000076,Libéral
CELHAY,OLIVIER,Chirurgie urologique,2020-01-22,AFU,33,330780511,Libéral
CELHAY,OLIVIER,Chirurgie urologique,2020-01-22,AFU,33,330781402,Libéral
CERF,NICOLAS,Chirurgie urologique,2021-12-29,AFU,24,240000190,Libéral
CERRUTI,ARNAUD,Chirurgie urologique,2022-02-03,AFU,49,490007929,Libéral
CERRUTI,ARNAUD,Chirurgie urologique,2022-02-03,AFU,49,490017605,Libéral
CHAMBADE,Damien,Chirurgie urologique,2019-09-25,AFU,21,210012670,Libéral et salarié
CHAMBADE,Damien,Chirurgie urologique,2019-09-25,AFU,21,210780979,Libéral et salarié
CHARBIT,Laurent,Chirurgie urologique,2022-06-23,AFU,94,940000771,Libéral
CHARBIT,Laurent,Chirurgie urologique,2022-06-23,AFU,94,940300031,Libéral
CHARBIT,Laurent,Chirurgie urologique,2022-06-23,AFU,94,940300270,Libéral
CHARLES,THOMAS,Chirurgie urologique,2022-07-21,AFU,86,860000223,Salarié
CHARTIER-KASTLER,EMMANUEL,Chirurgie urologique,2022-06-23,AFU,75,750100125,Libéral et salarié
CHELLY,SAMUEL,Chirurgie urologique,2021-12-16,AFU,49,490000049,Salarié
CHIRON,PAUL,Chirurgie urologique,2021-11-25,AFU,94,940120017,Médecin militaire
CHOLLEY,IRENE,Chirurgie urologique,2020-12-29,AFU,77,770813400,Libéral
CHOUKROUN,RAPHAEL,Chirurgie urologique,2021-11-25,AFU,75,750100075,Salarié
CIUTA,CATALIN,Chirurgie urologique,2019-12-18,AFU,51,510000169,Salarié
COHEN,DANIEL,Chirurgie urologique,2021-12-16,AFU,92,920300191,Libéral
COHEN,JEREMY,Chirurgie urologique,2022-06-23,AFU,94,940300031,Libéral et salarié
COHEN,JEREMY,Chirurgie urologique,2022-06-23,AFU,94,940300270,Libéral et salarié
COHEN,Lionel,Chirurgie urologique,2022-06-23,AFU,94,770300176,Libéral
COHEN,Lionel,Chirurgie urologique,2022-06-23,AFU,94,930300264,Libéral
COHEN,Lionel,Chirurgie urologique,2022-06-23,AFU,94,940300031,Libéral
COHEN,Lionel,Chirurgie urologique,2022-06-23,AFU,94,940300270,Libéral
COLLA,Stephane,Chirurgie urologique,2018-10-24,AFU,72,720000231,Libéral
COLOBY,PATRICK,Chirurgie urologique,2019-07-17,AFU,95,950000364,Libéral et salarié
COMBES,François,Chirurgie urologique,2022-06-23,AFU,83,830100103,Libéral
COMBES,François,Chirurgie urologique,2022-06-23,AFU,83,830100434,Libéral
CONORT,PIERRE,Chirurgie urologique,2022-06-23,AFU,75,750100125,Libéral et salarié
COUAPEL,Jean-philippe,Chirurgie urologique,2022-10-13,AFU,53,530000264,Libéral
COUAPEL,Jean-philippe,Chirurgie urologique,2022-10-13,AFU,53,530031962,Libéral
COVIN,Bertrand,Chirurgie urologique,2022-11-17,AFU,81,810101170,Libéral
CULTY,THIBAUT,Chirurgie urologique,2021-12-16,AFU,49,490000049,Libéral et salarié
CULTY,THIBAUT,Chirurgie urologique,2021-12-16,AFU,49,530000025,Libéral et salarié
CUVELIER,GILLES,Chirurgie urologique,2021-07-01,AFU,29,290000025,Libéral et salarié
CUVELIER,GILLES,Chirurgie urologique,2021-07-01,AFU,29,290017920,Libéral et salarié
CUVILLIER,Xavier,Chirurgie urologique,2022-10-13,AFU,47,470000027,Libéral
D ACREMONT,Bruno,Chirurgie urologique,2021-04-01,AFU,75,750300121,Libéral
DADOUN,Denis,Chirurgie urologique,2020-12-29,AFU,75,770813400,Libéral
DAGUES,François,Chirurgie urologique,2019-09-25,AFU,11,110000023,Libéral et salarié
DAGUES,François,Chirurgie urologique,2019-09-25,AFU,11,110780483,Libéral et salarié
DAHAN,MICKAEL,Chirurgie urologique,2022-06-23,AFU,94,940300031,Libéral
DAHMANI,Laurent,Chirurgie urologique,2019-12-18,AFU,83,830100319,Libéral
DALMAS,Philippe,Chirurgie urologique,2021-07-01,AFU,6,60780491,Libéral
DARDARI,JAWDAT,Chirurgie urologique,2022-09-22,AFU,79,790003537,Libéral et salarié
DARDENNE,EMILIE,Chirurgie urologique,2021-11-25,AFU,75,750100075,Salarié
DE JONG,Zoran,Chirurgie urologique,2021-09-23,AFU,66,660790387,Libéral
DEBRAS,BERTRAND,Chirurgie urologique,2022-06-23,AFU,56,560002933,Salarié
DEFFAR,NORDINE,Chirurgie urologique,2021-11-25,AFU,89,890000730,Libéral
DEFONTAINES,JULIEN,Chirurgie urologique,2022-03-31,AFU,91,910803543,Libéral
DELESCLUSE,Laurent,Chirurgie urologique,2021-07-15,AFU,81,810101170,Libéral
DELPECH,PIERRE-OLIVIER,Chirurgie urologique,2022-07-21,AFU,86,860000223,Salarié
DELREUX,ARNAUD,Chirurgie urologique,2022-02-03,AFU,35,350000121,Libéral
DELREUX,ARNAUD,Chirurgie urologique,2022-02-03,AFU,35,500000146,Libéral
DESFEMMES,FRANCOIS-REGIS,Chirurgie urologique,2021-11-25,AFU,75,750000523,Salarié
DESFEMMES,FRANCOIS-REGIS,Chirurgie urologique,2021-11-25,AFU,75,940120017,Salarié
DESGRANDCHAMPS,FRANCOIS,Chirurgie urologique,2021-11-25,AFU,75,750100075,Libéral et salarié
DESGRIPPES,Arnaud,Chirurgie urologique,2020-12-29,AFU,41,410000202,Libéral
DESPORTES,Laurent,Chirurgie urologique,2019-06-26,AFU,72,720000231,Libéral et salarié
DETURMENY,JULIEN,Chirurgie urologique,2021-11-25,AFU,13,130002157,Libéral
DOMINGUEZ-BEAUTELL,Alberto,Chirurgie urologique,2021-07-01,AFU,6,60780491,Libéral
DONNAINT,Alain,Chirurgie urologique,2022-06-23,AFU,79,790000087,Salarié
DONON,LAURENCE,Chirurgie urologique,2022-02-03,AFU,64,640018206,Libéral
DROUIN,SARAH,Chirurgie urologique,2022-06-23,AFU,75,750100125,Salarié
DUBOIS,FREDERIC,Chirurgie urologique,2022-02-03,AFU,35,350000121,Libéral
DUCOUSSO,HELOISE,Chirurgie urologique,2022-07-21,AFU,86,860780980,Salarié
DUGARDIN,Fabrice,Chirurgie urologique,2020-11-26,AFU,50,500002357,Libéral
DUPUY,Denis,Chirurgie urologique,2021-11-25,AFU,31,310000179,Libéral
DUPUY,Denis,Chirurgie urologique,2021-11-25,AFU,31,310780135,Libéral
DUPUY,Denis,Chirurgie urologique,2021-11-25,AFU,31,310780382,Libéral
DUSAUD,MARIE,Chirurgie urologique,2021-11-25,AFU,94,940120017,Médecin militaire
ECHO,Hovsep,Chirurgie urologique,2020-07-16,AFU,7,70780424,Libéral
ELALOUF,VINCENT,Chirurgie urologique,2022-03-31,AFU,91,770150019,Libéral
ELALOUF,VINCENT,Chirurgie urologique,2022-03-31,AFU,91,910803543,Libéral
EMERIAU,DAMIEN,Chirurgie urologique,2022-11-17,AFU,17,170000095,Libéral et salarié
EMERIAU,DAMIEN,Chirurgie urologique,2022-11-17,AFU,17,170000103,Libéral et salarié
ERB,Claude,Chirurgie urologique,2021-07-15,AFU,57,570000349,Libéral et salarié
EVRARD,PAUL-LOUIS,Chirurgie urologique,2020-12-29,AFU,75,420793697,Libéral
EVRARD,PAUL-LOUIS,Chirurgie urologique,2020-12-29,AFU,75,750100166,Libéral
EVRARD,PAUL-LOUIS,Chirurgie urologique,2020-12-29,AFU,75,750300360,Libéral
EVRARD,PAUL-LOUIS,Chirurgie urologique,2020-12-29,AFU,75,750300766,Libéral
FAIS,PIERRE-OLIVIER,Chirurgie urologique,2021-05-27,AFU,83,830100616,Libéral et salarié
FARAMARZI-ROQUES,ROZBEH,Chirurgie urologique,2021-12-29,AFU,24,240000190,Libéral
FERNANDEZ,FREDERIC,Chirurgie urologique,2019-12-18,AFU,83,830100327,Libéral
FERNANDEZ,FREDERIC,Chirurgie urologique,2019-12-18,AFU,83,830100418,Libéral
FICHAUX,Thibaut,Chirurgie urologique,2022-06-23,AFU,77,770110021,Libéral et salarié
FICHAUX,Thibaut,Chirurgie urologique,2022-06-23,AFU,77,770300135,Libéral et salarié
FICHAUX,Thibaut,Chirurgie urologique,2022-06-23,AFU,77,770300275,Libéral et salarié
FITREMANN,Caroline,Chirurgie urologique,2018-11-28,AFU,77,770300283,Libéral
FONTAINE-POITRINEAU,CAROLINE,Chirurgie urologique,2022-03-31,AFU,37,370007569,Libéral
FORGUES,AURELIEN,Chirurgie urologique,2022-11-17,AFU,17,170000103,Libéral et salarié
FORGUES,AURELIEN,Chirurgie urologique,2022-11-17,AFU,17,170783146,Libéral et salarié
FRAISSE,GUILLAUME,Chirurgie urologique,2022-10-13,AFU,47,470000027,Libéral
FRAISSE,GUILLAUME,Chirurgie urologique,2022-10-13,AFU,47,470001660,Libéral
FRANGI,Issam,Chirurgie urologique,2022-03-31,AFU,84,80000094,Libéral
FRANGI,Issam,Chirurgie urologique,2022-03-31,AFU,84,840000400,Libéral
FREGEVU,OLIVIER,Chirurgie urologique,2019-12-26,AFU,31,310781000,Libéral et salarié
GABRIEL,Henri,Chirurgie urologique,2021-11-25,AFU,13,130043664,Libéral
GABRIEL,Henri,Chirurgie urologique,2021-11-25,AFU,13,130785355,Libéral
GABRIELE,Serge,Chirurgie urologique,2021-12-16,AFU,16,160013207,Libéral
GALLON,JEREMIE,Chirurgie urologique,2021-11-25,AFU,75,750100075,Salarié
GARCIA,Gregory,Chirurgie urologique,2020-01-22,AFU,13,488620527,Libéral
GARCIA,Stephane,Chirurgie urologique,2022-06-23,AFU,49,490002037,Libéral
GAS,JEROME,Chirurgie urologique,2022-03-31,AFU,82,820009348,Libéral
GASCHIGNARD,Nicolas,Chirurgie urologique,2022-10-13,AFU,85,850000142,Salarié
GASMAN,Daniel,Chirurgie urologique,2018-09-20,AFU,91,910300177,Libéral
GASSARA,MOHAMED,Chirurgie urologique,2022-10-13,AFU,23,230780041,Libéral et salarié
GAUCHER,Olivier,Chirurgie urologique,2021-07-15,AFU,54,540000486,Libéral
GAUDEZ,FRANCOIS,Chirurgie urologique,2021-11-25,AFU,75,750100075,Libéral et salarié
GAUDEZ,FRANCOIS,Chirurgie urologique,2021-11-25,AFU,75,920300365,Libéral et salarié
GAUTIER,Basile,Chirurgie urologique,2022-06-23,AFU,68,680000684,Libéral et salarié
GERAUD,Marc,Chirurgie urologique,2022-02-03,AFU,60,600100754,Libéral
GHONEIM,TAREK,Chirurgie urologique,2021-07-01,AFU,92,920000650,Salarié
GIGNOUX,Alexis,Chirurgie urologique,2022-07-21,AFU,85,850000118,Libéral
GIMEL,Pierre,Chirurgie urologique,2018-12-27,AFU,66,660780339,Libéral
GIMEL,Pierre,Chirurgie urologique,2018-12-27,AFU,66,660790387,Libéral
GIOVANSILI,BERTRAND,Chirurgie urologique,2021-04-01,AFU,75,750300121,Libéral et salarié
GIOVANSILI,BERTRAND,Chirurgie urologique,2021-04-01,AFU,75,920000643,Libéral et salarié
GIRARD,FREDERIC,Chirurgie urologique,2021-04-01,AFU,75,750300121,Libéral
GIWERC,ANTHONY,Chirurgie urologique,2021-11-25,AFU,75,750100075,Salarié
GOASDOUE,Henri,Chirurgie urologique,2021-04-01,AFU,80,800000143,Libéral et salarié
GOLDBLATT,Laurent,Chirurgie urologique,2018-09-20,AFU,82,820000040,Libéral
GOUJON,ANNABELLE,Chirurgie urologique,2021-11-25,AFU,75,750100075,Salarié
GOUT,Aladin,Chirurgie urologique,2018-09-20,AFU,2,20000097,Libéral
GOUT,Aladin,Chirurgie urologique,2018-09-20,AFU,2,20010047,Libéral
GRAZIANA,Jean-pierre,Chirurgie urologique,2022-06-23,AFU,56,560002933,Salarié
GRIMA,Francois,Chirurgie urologique,2022-03-31,AFU,78,780300265,Libéral
GRIMA,Francois,Chirurgie urologique,2022-03-31,AFU,78,780300323,Libéral
GRIPON,Stephane,Chirurgie urologique,2022-02-03,AFU,92,920300043,Libéral
GRISONI,VINCENT,Chirurgie urologique,2021-11-25,AFU,13,130000813,Libéral
GRISONI,VINCENT,Chirurgie urologique,2021-11-25,AFU,13,130043664,Libéral
GRISONI,VINCENT,Chirurgie urologique,2021-11-25,AFU,13,130785512,Libéral
GUERIN-WALLNER,JEAN-GEORGES,Chirurgie urologique,2022-04-28,AFU,14,140016759,Libéral
GUERRIERI,Michel,Chirurgie urologique,2022-06-23,AFU,6,60780756,Libéral
GUERRIERI,Michel,Chirurgie urologique,2022-06-23,AFU,6,60781200,Libéral
GUIFFART,PAULINE,Chirurgie urologique,2022-11-17,AFU,59,590780383,Libéral
GUILLOT-TANTAY,CYRILLE,Chirurgie urologique,2022-09-22,AFU,92,750100125,Salarié
GUILLOT-TANTAY,CYRILLE,Chirurgie urologique,2022-09-22,AFU,92,920000650,Salarié
GUILLOTREAU,Julien,Chirurgie urologique,2022-02-03,AFU,31,310780259,Libéral
HAZIM,Nidal,Chirurgie urologique,2020-07-16,AFU,45,450012968,Libéral
HENRY,Nicolas,Chirurgie urologique,2022-10-13,AFU,34,340780667,Libéral
HENRY,Nicolas,Chirurgie urologique,2022-10-13,AFU,34,340780725,Libéral
HERVE,JEAN-MARIE,Chirurgie urologique,2021-07-01,AFU,92,920000650,Salarié
HOFFMANN,Patrice,Chirurgie urologique,2022-10-13,AFU,93,930300595,Libéral
HOSTYN,Bruno,Chirurgie urologique,2022-05-24,AFU,11,110780228,Libéral
HOUSSIN,VIANNEY,Chirurgie urologique,2022-07-21,AFU,62,620118513,Libéral
HUGUES,GUILLAUME,Chirurgie urologique,2022-11-17,AFU,17,170000095,Salarié
HUGUES,GUILLAUME,Chirurgie urologique,2022-11-17,AFU,17,170780175,Salarié
HUMBERT,MATHIEU,Chirurgie urologique,2022-02-03,AFU,64,640018206,Libéral
HURTES,XAVIER,Chirurgie urologique,2020-12-29,AFU,75,750300360,Libéral
HURTES,XAVIER,Chirurgie urologique,2020-12-29,AFU,75,930300025,Libéral
IBRAHIM,HUSSEIN,Chirurgie urologique,2021-12-29,AFU,45,450002613,Libéral et salarié
IRANI,Elie,Chirurgie urologique,2021-09-23,AFU,16,160013207,Libéral
JACOB,François,Chirurgie urologique,2020-12-29,AFU,77,770813400,Libéral
JANIN,Patrick,Chirurgie urologique,2022-03-31,AFU,37,370007569,Libéral
JEDDI,Abdelmeksoud,Chirurgie urologique,2021-12-29,AFU,22,220000111,Libéral
KAOUK,MOHAMED,Chirurgie urologique,2022-09-22,AFU,79,790000103,Libéral et salarié
KASBI,Richard,Chirurgie urologique,2022-03-31,AFU,77,770300010,Libéral
KASBI,Richard,Chirurgie urologique,2022-03-31,AFU,77,910803543,Libéral
KHEDIS,MEHDI,Chirurgie urologique,2019-12-26,AFU,31,310000310,Libéral
KHEDIS,MEHDI,Chirurgie urologique,2019-12-26,AFU,31,310781000,Libéral
KLAP,JULIA,Chirurgie urologique,2022-03-31,AFU,75,910803543,Libéral
LABARTHE,PIERRE,Chirurgie urologique,2019-12-26,AFU,31,310781000,Libéral
LACARRIERE,EMERIC,Chirurgie urologique,2021-12-16,AFU,95,950300202,Libéral
LACARRIERE,EMERIC,Chirurgie urologique,2021-12-16,AFU,95,950807982,Libéral
LAGRANGE,Louis,Chirurgie urologique,2021-09-23,AFU,77,770000362,Libéral
LAGRANGE,Louis,Chirurgie urologique,2021-09-23,AFU,77,770300283,Libéral
LANSIAUX,Patrick,Chirurgie urologique,2020-12-29,AFU,75,750300139,Libéral
LANZ,Thierry,Chirurgie urologique,2018-12-27,AFU,78,750680340,Libéral et salarié
LANZ,Thierry,Chirurgie urologique,2018-12-27,AFU,78,780300422,Libéral et salarié
LAROCHE,JULIEN,Chirurgie urologique,2021-05-27,AFU,83,830000345,Médecin militaire
LAROCHE,JULIEN,Chirurgie urologique,2021-05-27,AFU,83,830100574,Médecin militaire
LARROQUE,Jean marc,Chirurgie urologique,2019-12-26,AFU,31,310009279,Libéral
LARROQUE,Jean marc,Chirurgie urologique,2019-12-26,AFU,31,310019492,Libéral
LARUE,Sébastien,Chirurgie urologique,2022-04-28,AFU,44,440041572,Libéral
LARUE,Sébastien,Chirurgie urologique,2022-04-28,AFU,44,440041580,Libéral
LE BIHAN,ELODIE,Chirurgie urologique,,AFU,95,950000364,Salarié
LE BIHAN,ELODIE,Chirurgie urologique,,AFU,95,950110080,Salarié
LE GOUX,CONSTANCE,Chirurgie urologique,,AFU,78,780300208,Libéral
LE GOUX,CONSTANCE,Chirurgie urologique,,AFU,78,950000364,Libéral
LE GUILCHET,THOMAS,Chirurgie urologique,2021-07-01,AFU,29,290000066,Salarié
LE GUILCHET,THOMAS,Chirurgie urologique,2021-07-01,AFU,29,290000181,Salarié
LE GUILCHET,THOMAS,Chirurgie urologique,2021-07-01,AFU,29,290020700,Salarié
LE VAN,Luu,Chirurgie urologique,2021-12-29,AFU,60,600110175,Libéral
LEBDAI,SOUHIL,Chirurgie urologique,2021-12-16,AFU,49,490000049,Salarié
LEBRET,THIERRY,Chirurgie urologique,2021-07-01,AFU,92,920000650,Libéral et salarié
LECOUTEUX,Adrien,Chirurgie urologique,2021-07-01,AFU,29,290000025,Libéral et salarié
LECOUTEUX,Adrien,Chirurgie urologique,2021-07-01,AFU,29,290000181,Libéral et salarié
LEFEBVRE,FLORIAN,Chirurgie urologique,2021-12-29,AFU,45,450002613,Salarié
LEFORT,Jean-marc,Chirurgie urologique,2019-09-25,AFU,14,140018730,Libéral
LEGRAVEREND,DORIAN,Chirurgie urologique,2020-12-29,AFU,93,750300360,Libéral
LEGRAVEREND,DORIAN,Chirurgie urologique,2020-12-29,AFU,93,930300025,Libéral
LEGRAVEREND,Jean-marie,Chirurgie urologique,2018-09-20,AFU,78,780300455,Libéral
LEGRAVEREND,Jean-marie,Chirurgie urologique,2018-09-20,AFU,78,950300244,Libéral
LEON,PRISCILLA,Chirurgie urologique,2020-09-24,AFU,17,170780563,Libéral
LEONARD,GREGOIRE,Chirurgie urologique,2022-06-23,AFU,49,490002037,Libéral
LESAUX,NICOLAS,Chirurgie urologique,2021-01-21,AFU,87,870000411,Libéral
LESOURD,Blandine,Chirurgie urologique,2022-09-22,AFU,58,580780138,Libéral
LESUR,Guillaume,Chirurgie urologique,2022-06-23,AFU,56,560002511,Salarié
LESUR,Guillaume,Chirurgie urologique,2022-06-23,AFU,56,560002933,Salarié
LEVEAU,EMMANUELLE,Chirurgie urologique,2022-07-21,AFU,85,850000134,Libéral
LEVEAU,EMMANUELLE,Chirurgie urologique,2022-07-21,AFU,85,850013244,Libéral
LEVIGNE,Frederic,Chirurgie urologique,2019-02-27,AFU,42,420780553,Libéral
LIPSKER,Allan,Chirurgie urologique,2022-10-13,AFU,93,930300595,Libéral
LOISON,GUILLAUME,Chirurgie urologique,2020-07-16,AFU,31,310026927,Libéral
LOPATER,JONATHAN,Chirurgie urologique,2021-12-16,AFU,92,750150120,Libéral
LOPATER,JONATHAN,Chirurgie urologique,2021-12-16,AFU,92,920300191,Libéral
LUDOT,Thibaud,Chirurgie urologique,2021-05-06,AFU,86,860010321,Libéral
LUGAGNE-DELPON,PIERRE-MARIE,Chirurgie urologique,2021-07-01,AFU,92,920000650,Libéral et salarié
LUPSASCA,Nicolae,Chirurgie urologique,2019-12-18,AFU,51,510000169,Salarié
LUPSASCA,Nicolae,Chirurgie urologique,2019-12-18,AFU,51,510000250,Salarié
LUYCKX,FRANCOIS,Chirurgie urologique,2020-07-16,AFU,16,160013207,Libéral
